"","pedon_id","utm_east","utm_north","topdepth_cm","botdepth_cm","gyp_FINAL","gyp_tier"
"408",NA,-957494.892773589,1108301.19191774,51,114,5,"estimated"
"409",NA,-957494.892773589,1108301.19191774,114,152,10,"estimated"
"410",NA,-957396.400844829,1108296.76044966,0,20,2,"estimated"
"411",NA,-957396.400844829,1108296.76044966,20,127,5,"estimated"
"412",NA,-957396.400844829,1108296.76044966,127,152,11,"estimated"
"413",NA,-931012.388656321,1117605.2623516,87,152,5,"estimated"
"414",NA,-969048.634803083,1115417.34825377,0,10,0,"estimated"
"415",NA,-969048.634803083,1115417.34825377,10,51,0,"estimated"
"416",NA,-969048.634803083,1115417.34825377,51,140,0,"estimated"
"417",NA,-969048.634803083,1115417.34825377,140,152,25,"estimated"
"418",NA,-946987.672231813,1166041.51855976,0,61,0,"estimated"
"419",NA,-946987.672231813,1166041.51855976,61,157,0,"estimated"
"420",NA,-947856.500343569,1164102.4025741,0,36,4,"estimated"
"421",NA,-947054.98220062,1166783.20594676,0,30,0,"estimated"
"422",NA,-947054.98220062,1166783.20594676,30,61,0,"estimated"
"423",NA,-946959.343505379,1167122.92243688,0,30,0,"estimated"
"424",NA,-946959.343505379,1167122.92243688,30,127,0,"estimated"
"425",NA,-946959.343505379,1167122.92243688,127,157,0,"estimated"
"426",NA,-946884.697013509,1167472.74760425,0,30,0,"estimated"
"427",NA,-946884.697013509,1167472.74760425,30,61,0,"estimated"
"428",NA,-946884.697013509,1167472.74760425,61,152,0,"estimated"
"429",NA,-947588.265121277,1188507.46733959,0,30,0,"estimated"
"430",NA,-947588.265121277,1188507.46733959,30,71,0,"estimated"
"431",NA,-947588.265121277,1188507.46733959,71,127,5,"estimated"
"432",NA,-947053.115402343,1188633.10674439,0,5,0,"estimated"
"433",NA,-947053.115402343,1188633.10674439,5,36,0,"estimated"
"434",NA,-947053.115402343,1188633.10674439,36,51,0,"estimated"
"435",NA,-947053.115402343,1188633.10674439,51,76,5,"estimated"
"436",NA,-947053.115402343,1188633.10674439,76,127,8,"estimated"
"437",NA,-962440.789995688,1220127.23964792,10,51,41,"estimated"
"438",NA,-962440.789995688,1220127.23964792,51,90,41,"estimated"
"439",NA,-962440.789995688,1220127.23964792,90,152,1,"estimated"
"440",NA,-943665.526722189,1167516.52047434,0,10,8,"estimated"
"441",NA,-943665.526722189,1167516.52047434,10,30,70,"estimated"
"442",NA,-943665.526722189,1167516.52047434,30,152,70,"estimated"
"443",NA,-966745.913171338,1101548.07986791,12,12,70,"estimated"
"444",NA,-966587.768723824,1101654.08641867,16,16,70,"estimated"
"445",NA,-966333.172035857,1101786.16031769,0,9,70,"estimated"
"446",NA,-964146.049666247,1100811.42195217,30,30,70,"estimated"
"447",NA,-965671.554626122,1102190.21805065,28,28,70,"estimated"
"448",NA,-964822.360314831,1102364.00558045,30,30,70,"estimated"
"449",NA,-964801.823507207,1102297.35615123,30,30,70,"estimated"
"450",NA,-964783.081243081,1102191.47162245,28,34,70,"estimated"
"451",NA,-947588.836825385,1164434.68074932,0,30,10,"estimated"
"452",NA,-947588.836825385,1164434.68074932,30,152,0,"estimated"
"453",NA,-947099.348100844,1166426.4299256,0,46,0,"estimated"
"454",NA,-947099.348100844,1166426.4299256,46,157,0,"estimated"
"455",NA,-975650.067224066,1149400.48360108,5,30,0,"estimated"
"456",NA,-975650.067224066,1149400.48360108,30,102,0,"estimated"
"457",NA,-975045.447728027,1149446.33988919,0,10,0,"estimated"
"458",NA,-975045.447728027,1149446.33988919,10,41,0,"estimated"
"459",NA,-975045.447728027,1149446.33988919,41,152,0,"estimated"
"460",NA,-960918.142304664,1210599.58013728,0,30,0,"estimated"
"461",NA,-960918.142304664,1210599.58013728,30,71,8,"estimated"
"462",NA,-960918.142304664,1210599.58013728,71,102,0,"estimated"
"463",NA,-949943.737472797,1205113.14438385,0,15,0,"estimated"
"464",NA,-949943.737472797,1205113.14438385,15,46,0,"estimated"
"465",NA,-948996.641964873,1205071.80049357,0,30,0,"estimated"
"466",NA,-948996.641964873,1205071.80049357,30,71,0,"estimated"
"467",NA,-948996.641964873,1205071.80049357,71,114,5,"estimated"
"468",NA,-961235.070137641,1230528.09103657,0,10,0,"estimated"
"469",NA,-961235.070137641,1230528.09103657,10,60,0,"estimated"
"470",NA,-961235.070137641,1230528.09103657,60,100,0,"estimated"
"471",NA,-961216.343634212,1230691.24135723,0,30,0,"estimated"
"472",NA,-961216.343634212,1230691.24135723,30,50,0,"estimated"
"473",NA,-961216.343634212,1230691.24135723,50,100,0,"estimated"
"474",NA,-961216.343634212,1230691.24135723,100,150,0,"estimated"
"475",NA,-961220.963273476,1230632.99157296,0,5,0,"estimated"
"476",NA,-961220.963273476,1230632.99157296,5,25,0,"estimated"
"477",NA,-961220.963273476,1230632.99157296,60,110,0,"estimated"
"478",NA,-961220.963273476,1230632.99157296,110,150,0,"estimated"
"479",NA,-960499.850394153,1215411.86493192,0,20,0,"estimated"
"480",NA,-960499.850394153,1215411.86493192,20,51,0,"estimated"
"481",NA,-960499.850394153,1215411.86493192,51,102,0,"estimated"
"482",NA,-960476.039986598,1215141.45071328,0,36,0,"estimated"
"483",NA,-960476.039986598,1215141.45071328,36,81,0,"estimated"
"484",NA,-960476.039986598,1215141.45071328,81,102,0,"estimated"
"485",NA,-948426.347078542,1206992.99470121,0,10,0,"estimated"
"486",NA,-948426.347078542,1206992.99470121,10,36,8,"estimated"
"487",NA,-948426.347078542,1206992.99470121,36,61,0,"estimated"
"488",NA,-947366.946670951,1165307.34348707,0,30,8,"estimated"
"489",NA,-947366.946670951,1165307.34348707,30,102,0,"estimated"
"490",NA,-947366.946670951,1165307.34348707,102,152,0,"estimated"
"491",NA,-946121.200203696,1203437.05570684,114,152,15,"estimated"
"492",NA,-959111.145981038,1232544.41373403,0,5,0,"field_lab"
"493",NA,-959111.145981038,1232544.41373403,5,27,0,"field_lab"
"494",NA,-959111.145981038,1232544.41373403,27,150,0,"field_lab"
"495",NA,-1001051.48802762,1043625.90312957,0,4,0,"field_lab"
"496",NA,-1001051.48802762,1043625.90312957,4,8,0,"field_lab"
"497",NA,-1001051.48802762,1043625.90312957,8,26,0,"field_lab"
"498",NA,-1001051.48802762,1043625.90312957,26,56,0,"field_lab"
"499",NA,-1001051.48802762,1043625.90312957,56,152,0,"field_lab"
"500",NA,-933871.355910581,1147875.56591176,30,80,28,"estimated"
"501",NA,-933871.355910581,1147875.56591176,80,100,10,"estimated"
"502",NA,-933871.355910581,1147875.56591176,100,130,10,"estimated"
"503",NA,-933871.355910581,1147875.56591176,130,160,10,"estimated"
"504",NA,-956018.076152704,1112140.74258994,0,8,5,"estimated"
"505",NA,-956018.076152704,1112140.74258994,8,30,10,"estimated"
"506",NA,-956018.076152704,1112140.74258994,30,56,30,"estimated"
"507",NA,-956018.076152704,1112140.74258994,56,56,40,"estimated"
"508",NA,-960063.425358891,1120623.67875138,0,1,70,"estimated"
"509",NA,-960063.425358891,1120623.67875138,1,10,28,"estimated"
"510",NA,-960063.425358891,1120623.67875138,10,17,28,"estimated"
"511",NA,-960120.60947115,1119907.53857412,1,12,28,"estimated"
"512",NA,-960120.60947115,1119907.53857412,12,30,28,"estimated"
"513",NA,-960120.60947115,1119907.53857412,30,30,70,"estimated"
"514",NA,-959912.887180322,1121944.34779325,1,12,28,"estimated"
"515",NA,-959912.887180322,1121944.34779325,12,12,70,"estimated"
"516",NA,-944696.350646286,1166693.18511819,0,30,25,"estimated"
"517",NA,-944696.350646286,1166693.18511819,30,61,15,"estimated"
"518",NA,-944696.350646286,1166693.18511819,61,152,28,"estimated"
"519",NA,-943981.065935299,1166946.09258775,0,30,10,"estimated"
"520",NA,-943981.065935299,1166946.09258775,30,114,0,"estimated"
"521",NA,-943981.065935299,1166946.09258775,114,152,0,"estimated"
"522",NA,-944533.573718865,1166828.23900537,0,30,20,"estimated"
"523",NA,-944533.573718865,1166828.23900537,30,152,28,"estimated"
"524",NA,-944186.95777744,1167016.43124182,0,25,5,"estimated"
"525",NA,-944186.95777744,1167016.43124182,25,46,8,"estimated"
"526",NA,-944186.95777744,1167016.43124182,46,165,33,"estimated"
"527",NA,-943738.179886535,1167373.82020297,0,10,10,"estimated"
"528",NA,-943738.179886535,1167373.82020297,10,152,0,"estimated"
"529",NA,-956421.088812369,1111319.50829526,0,8,3,"estimated"
"530",NA,-956421.088812369,1111319.50829526,8,51,5,"estimated"
"531",NA,-956421.088812369,1111319.50829526,51,102,10,"estimated"
"532",NA,-956421.088812369,1111319.50829526,102,152,15,"estimated"
"533",NA,-960386.83959029,1215031.70183616,0,30,0,"estimated"
"534",NA,-960386.83959029,1215031.70183616,30,97,0,"estimated"
"535",NA,-959633.08994399,1213876.67554203,0,30,0,"estimated"
"536",NA,-959633.08994399,1213876.67554203,30,86,0,"estimated"
"537",NA,-959633.08994399,1213876.67554203,86,140,0,"estimated"
"538",NA,-960151.970530962,1214663.10496006,0,30,0,"estimated"
"539",NA,-960151.970530962,1214663.10496006,30,76,0,"estimated"
"540",NA,-960151.970530962,1214663.10496006,76,152,0,"estimated"
"541",NA,-943969.88650954,1165237.91956415,0,25,10,"estimated"
"542",NA,-943969.88650954,1165237.91956415,25,91,0,"estimated"
"543",NA,-943969.88650954,1165237.91956415,91,114,28,"estimated"
"544",NA,-959903.179730944,1214211.216901,0,10,0,"estimated"
"545",NA,-959903.179730944,1214211.216901,10,36,0,"estimated"
"546",NA,-959903.179730944,1214211.216901,36,140,0,"estimated"
"547",NA,-975391.284879857,1139141.73310442,20,61,0,"estimated"
"548",NA,-975391.284879857,1139141.73310442,61,102,0,"estimated"
"549",NA,-975322.058297754,1139351.38824718,0,15,0,"estimated"
"550",NA,-975322.058297754,1139351.38824718,15,61,0,"estimated"
"551",NA,-975322.058297754,1139351.38824718,61,114,0,"estimated"
"552",NA,-975322.058297754,1139351.38824718,114,152,0,"estimated"
"553",NA,-975483.035109295,1137543.28831411,0,15,0,"estimated"
"554",NA,-975483.035109295,1137543.28831411,15,30,0,"estimated"
"555",NA,-975483.035109295,1137543.28831411,30,76,0,"estimated"
"556",NA,-937242.342671178,1156771.87993024,0,30,0,"estimated"
"557",NA,-937242.342671178,1156771.87993024,30,102,0,"estimated"
"558",NA,-937242.342671178,1156771.87993024,102,152,8,"estimated"
"559",NA,-959628.563897258,1168394.2907626,0,15,0,"estimated"
"560",NA,-959628.563897258,1168394.2907626,15,122,20,"estimated"
"561",NA,-959628.563897258,1168394.2907626,122,152,30,"estimated"
"562",NA,-963055.949304149,1102609.0596743,0,12,5,"estimated"
"563",NA,-963055.949304149,1102609.0596743,12,26,10,"estimated"
"564",NA,-963055.949304149,1102609.0596743,26,44,15,"estimated"
"565",NA,-963042.1192088,1102710.79548189,0,10,5,"estimated"
"566",NA,-963042.1192088,1102710.79548189,10,25,10,"estimated"
"567",NA,-963042.1192088,1102710.79548189,25,44,15,"estimated"
"568",NA,-963008.585061998,1102809.62206648,0,9,2,"estimated"
"569",NA,-963008.585061998,1102809.62206648,9,30,10,"estimated"
"570",NA,-963008.585061998,1102809.62206648,30,35,15,"estimated"
"571",NA,-963008.585061998,1102809.62206648,35,50,30,"estimated"
"572",NA,-963685.469958931,1104800.84948056,0,30,0,"field_lab"
"573",NA,-963685.469958931,1104800.84948056,30,84,0,"field_lab"
"574",NA,-978654.209682881,1237345.64603012,0,30,0,"estimated"
"575",NA,-978654.209682881,1237345.64603012,30,61,0,"estimated"
"576",NA,-978654.209682881,1237345.64603012,61,86,28,"estimated"
"577",NA,-978654.209682881,1237345.64603012,86,140,20,"estimated"
"578",NA,-960992.984929822,1177913.7823809,61,157,10,"estimated"
"579",NA,-960733.840237132,1177981.90906748,81,122,25,"estimated"
"580",NA,-960733.840237132,1177981.90906748,122,152,15,"estimated"
"581",NA,-933376.151137158,1151299.32980234,10,40,28,"estimated"
"582",NA,-964410.7996585,1103675.34220913,0,61,0,"estimated"
"583",NA,-964410.7996585,1103675.34220913,61,91,5,"estimated"
"584",NA,-964410.7996585,1103675.34220913,91,127,10,"estimated"
"585",NA,-946971.672835348,1203497.43432263,0,5,0,"estimated"
"586",NA,-946971.672835348,1203497.43432263,25,81,20,"estimated"
"587",NA,-946971.672835348,1203497.43432263,81,127,15,"estimated"
"588",NA,-978237.748342447,1237990.69878952,0,41,5,"estimated"
"589",NA,-978237.748342447,1237990.69878952,41,91,0,"estimated"
"590",NA,-978237.748342447,1237990.69878952,91,140,0,"estimated"
"591",NA,-978046.358878228,1238257.67130212,0,20,0,"estimated"
"592",NA,-978046.358878228,1238257.67130212,20,51,0,"estimated"
"593",NA,-978046.358878228,1238257.67130212,51,91,0,"estimated"
"594",NA,-978046.358878228,1238257.67130212,91,132,0,"estimated"
"595",NA,-977899.895157437,1238555.27547619,0,46,0,"estimated"
"596",NA,-977899.895157437,1238555.27547619,46,81,0,"estimated"
"597",NA,-977899.895157437,1238555.27547619,81,97,0,"estimated"
"598",NA,-977899.895157437,1238555.27547619,97,132,0,"estimated"
"599",NA,-977602.082819433,1240337.07055267,0,41,0,"estimated"
"600",NA,-977602.082819433,1240337.07055267,41,102,0,"estimated"
"601",NA,-977602.082819433,1240337.07055267,102,127,0,"estimated"
"602",NA,-977578.191029505,1239995.75922785,0,36,0,"estimated"
"603",NA,-977578.191029505,1239995.75922785,36,61,0,"estimated"
"604",NA,-977578.191029505,1239995.75922785,61,114,0,"estimated"
"605",NA,-977578.191029505,1239995.75922785,64,140,0,"estimated"
"606",NA,-967749.957671655,1182083.45309956,0,25,0,"estimated"
"607",NA,-967749.957671655,1182083.45309956,25,89,0,"estimated"
"608",NA,-967549.036863223,1181900.27152779,0,15,0,"estimated"
"609",NA,-967549.036863223,1181900.27152779,15,76,0,"estimated"
"610",NA,-967549.036863223,1181900.27152779,76,152,0,"estimated"
"611",NA,-966338.275243573,1180906.88589246,0,3,0,"estimated"
"612",NA,-966338.275243573,1180906.88589246,3,25,0,"estimated"
"613",NA,-966338.275243573,1180906.88589246,25,61,0,"estimated"
"614",NA,-966338.275243573,1180906.88589246,61,140,0,"estimated"
"615",NA,-988306.632571411,1221424.01222304,0,30,0,"estimated"
"616",NA,-988306.632571411,1221424.01222304,30,61,0,"estimated"
"617",NA,-988306.632571411,1221424.01222304,61,102,0,"estimated"
"618",NA,-988306.632571411,1221424.01222304,102,127,0,"estimated"
"619",NA,-964090.021939887,1103820.24954028,0,30,0,"estimated"
"620",NA,-964090.021939887,1103820.24954028,30,76,5,"estimated"
"621",NA,-964090.021939887,1103820.24954028,76,114,5,"estimated"
"622",NA,-963863.975021797,1103967.21509861,0,36,0,"estimated"
"623",NA,-963863.975021797,1103967.21509861,36,71,5,"estimated"
"624",NA,-963863.975021797,1103967.21509861,71,114,10,"estimated"
"625",NA,-963755.034814712,1104029.47116277,0,3,0,"estimated"
"626",NA,-963755.034814712,1104029.47116277,30,71,5,"estimated"
"627",NA,-963755.034814712,1104029.47116277,71,114,10,"estimated"
"628",NA,-963644.665494878,1104116.85206203,0,30,0,"estimated"
"629",NA,-963644.665494878,1104116.85206203,30,51,5,"estimated"
"630",NA,-963644.665494878,1104116.85206203,51,114,10,"estimated"
"631",NA,-975669.973238418,1148771.53685269,0,25,0,"estimated"
"632",NA,-975669.973238418,1148771.53685269,25,102,0,"estimated"
"633",NA,-967934.093217912,1182326.71630089,0,30,0,"estimated"
"634",NA,-967934.093217912,1182326.71630089,30,152,0,"estimated"
"635",NA,-973770.419915332,1120918.80074327,0,20,0,"estimated"
"636",NA,-973770.419915332,1120918.80074327,20,81,0,"estimated"
"637",NA,-973770.419915332,1120918.80074327,81,91,0,"estimated"
"638",NA,-973750.354142043,1120785.47869698,0,15,0,"estimated"
"639",NA,-973750.354142043,1120785.47869698,15,51,0,"estimated"
"640",NA,-973750.354142043,1120785.47869698,51,91,0,"estimated"
"641",NA,-973750.222359573,1120673.28207488,0,25,0,"estimated"
"642",NA,-973750.222359573,1120673.28207488,25,91,0,"estimated"
"643",NA,-973382.99985843,1118903.58047847,0,20,0,"estimated"
"644",NA,-973382.99985843,1118903.58047847,20,76,0,"estimated"
"645",NA,-973382.99985843,1118903.58047847,76,102,0,"estimated"
"646",NA,-967153.897752911,1181619.51311986,0,25,0,"estimated"
"647",NA,-967153.897752911,1181619.51311986,25,114,0,"estimated"
"648",NA,-967153.897752911,1181619.51311986,114,152,5,"estimated"
"649",NA,-958339.133523343,1210148.44830005,20,51,10,"estimated"
"650",NA,-958339.133523343,1210148.44830005,51,76,15,"estimated"
"651",NA,-958030.245218395,1210164.3054513,0,15,0,"estimated"
"652",NA,-959316.758237647,1168138.78457243,0,3,0,"estimated"
"653",NA,-956912.095995959,1166519.04364964,0,46,0,"estimated"
"654",NA,-956912.095995959,1166519.04364964,46,86,0,"estimated"
"655",NA,-956912.095995959,1166519.04364964,86,152,0,"estimated"
"656",NA,-947223.770140665,1165663.7236437,0,5,0,"estimated"
"657",NA,-947223.770140665,1165663.7236437,5,61,0,"estimated"
"658",NA,-947223.770140665,1165663.7236437,61,152,0,"estimated"
"659",NA,-977535.222646331,1239098.05211781,0,25,0,"estimated"
"660",NA,-977535.222646331,1239098.05211781,25,61,28,"estimated"
"661",NA,-977535.222646331,1239098.05211781,61,91,28,"estimated"
"662",NA,-977535.222646331,1239098.05211781,91,107,28,"estimated"
"663",NA,-975851.044274225,1147116.81629431,0,15,0,"estimated"
"664",NA,-975851.044274225,1147116.81629431,15,38,0,"estimated"
"665",NA,-975851.044274225,1147116.81629431,38,89,0,"estimated"
"666",NA,-975851.044274225,1147116.81629431,89,152,0,"estimated"
"667",NA,-962601.088058049,1177470.71645117,51,102,4,"estimated"
"668",NA,-962174.87973008,1177614.80521782,41,152,35,"estimated"
"669",NA,-961490.588053674,1177722.94987267,71,114,25,"estimated"
"670",NA,-961490.588053674,1177722.94987267,114,152,35,"estimated"
"671",NA,-959465.413005574,1168501.9763046,0,30,0,"estimated"
"672",NA,-959465.413005574,1168501.9763046,30,91,10,"estimated"
"673",NA,-959465.413005574,1168501.9763046,91,152,25,"estimated"
"674",NA,-958296.588517429,1163749.87803372,0,5,0,"estimated"
"675",NA,-958296.588517429,1163749.87803372,5,86,0,"estimated"
"676",NA,-958296.588517429,1163749.87803372,86,122,10,"estimated"
"677",NA,-958296.588517429,1163749.87803372,122,165,20,"estimated"
"678",NA,-957998.939610341,1163957.88153974,0,30,0,"estimated"
"679",NA,-957998.939610341,1163957.88153974,30,122,4,"estimated"
"680",NA,-957998.939610341,1163957.88153974,122,152,10,"estimated"
"681",NA,-946469.594523416,1203135.61230413,0,5,0,"estimated"
"682",NA,-946469.594523416,1203135.61230413,5,61,0,"estimated"
"683",NA,-946469.594523416,1203135.61230413,61,152,20,"estimated"
"684",NA,-946330.997778877,1203269.01007031,0,10,0,"estimated"
"685",NA,-946330.997778877,1203269.01007031,30,114,20,"estimated"
"686",NA,-946214.09208744,1203291.17702806,0,5,0,"estimated"
"687",NA,-946214.09208744,1203291.17702806,5,36,0,"estimated"
"688",NA,-946214.09208744,1203291.17702806,36,114,30,"estimated"
"689",NA,-946748.939573639,1195240.9923986,0,3,0,"estimated"
"690",NA,-946748.939573639,1195240.9923986,3,46,0,"estimated"
"691",NA,-946748.939573639,1195240.9923986,46,81,15,"estimated"
"692",NA,-946748.939573639,1195240.9923986,81,152,20,"estimated"
"693",NA,-945876.324274572,1203399.3905243,0,5,0,"estimated"
"694",NA,-945876.324274572,1203399.3905243,5,15,0,"estimated"
"695",NA,-945876.324274572,1203399.3905243,15,114,25,"estimated"
"696",NA,-945932.37337979,1195977.98981204,0,10,0,"estimated"
"697",NA,-945932.37337979,1195977.98981204,20,152,25,"estimated"
"698",NA,-958198.910993385,1119178.7394616,0,5,0,"estimated"
"699",NA,-958198.910993385,1119178.7394616,5,20,25,"estimated"
"700",NA,-957889.603832513,1119288.43703159,0,20,0,"estimated"
"701",NA,-957889.603832513,1119288.43703159,20,30,18,"estimated"
"702",NA,-957781.001004819,1119357.82696603,0,8,0,"estimated"
